filename,created_at,taxon,taxon_original,method,habit,root_system,height_min,height_low,height_high,height_max,height_unit,inflorescence_type,inflorescence_shape,inflorescence_length_min,inflorescence_length_low,inflorescence_length_high,inflorescence_length_max,inflorescence_length_unit,inflorescence_width_min,inflorescence_width_low,inflorescence_width_high,inflorescence_width_max,inflorescence_width_unit,inflorescence_peduncle_length_min,inflorescence_peduncle_length_low,inflorescence_peduncle_length_high,inflorescence_peduncle_length_max,inflorescence_peduncle_length_unit,flower_merosity,pedicel_length_min,pedicel_length_low,pedicel_length_high,pedicel_length_max,pedicel_length_unit,pedicel_width_min,pedicel_width_low,pedicel_width_high,pedicel_width_max,pedicel_width_unit,bisexual_flowers_presence,male_flowers_presence,heteromorphic_flower_presence,sterile_flower_presence,calyx_shape,calyx_length_min,calyx_length_low,calyx_length_high,calyx_length_max,calyx_length_unit,calyx_lobe_length_min,calyx_lobe_length_low,calyx_lobe_length_high,calyx_lobe_length_max,calyx_lobe_length_unit.,corolla_length_min,corolla_length_low,corolla_length_high,corolla_length_max,corolla_length_unit,corolla_lobe_length_min,corolla_lobe_length_low,corolla_lobe_length_high,corolla_lobe_length_max,corolla_lobe_length_unit,corolla_lobe_width_min,corolla_lobe_width_low,corolla_lobe_width_high,corolla_lobe_width_max,corolla_lobe_width_unit,stamen_count,filament_length_min,filament_length_low,filament_length_high,filament_length_max,filament_length_unit,filament_color,anther_gland_presence,stemonozone_presence,stamen_tube_presence,staminal_tube_presence,intrastaminal_nectary_presence,nectary_presence,obs
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0037.txt,2025-10-02T17:05:03.883037,Calliandra_dysantha,Calliandra dysantha,automatic,subshrubs,xylopodium,1.5,2,14,20,dm,capitula,NA,NA,2,3.5,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.8,NA,5.2,NA,mm,NA,NA,NA,NA,NA,NA,yes,yes,NA,turbinate,4,4,7.5,8,mm,0.4,0.4,3,NA,mm,8.5,10,14,15,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,3.3,5.7,6.5,cm,blood-red,NA,present,NA,NA,absent,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0038.txt,2025-10-02T17:05:43.725709,Calliandra_dysantha_dysantha,Calliandra dysantha var. dysantha,automatic,"virgate, simple or few-branched distally",rootstock,3,4,14,20,dm,capitulum,NA,NA,NA,NA,NA,cm,NA,NA,NA,NA,NA,NA,NA,1.5,2.5,cm,NA,NA,0,1.5,2.5,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,7.5,7.5,mm,NA,NA,NA,NA,NA,NA,9.5,14,15,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blood-red,NA,NA,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0039.txt,2025-10-02T17:06:21.757567,Calliandra_dysantha_macrocephala,Calliandra dysantha var. macrocephala,automatic,herbaceous,frutescent caudex or knotty xylopodium,NA,1.5,3,NA,dm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,5.5,NA,cm,NA,NA,NA,2,NA,mm,NA,NA,2.8,NA,mm,NA,NA,NA,NA,NA,NA,4.5,5.5,NA,mm,NA,NA,NA,NA,NA,NA,13,14,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,"pink proximally, white distally",NA,NA,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0040.txt,2025-10-02T17:06:57.721552,Calliandra_dysantha_opulenta,Calliandra dysantha var. opulenta,automatic,herbaceous,oblique rootstock,NA,2,10,NA,dm,capitulorum,NA,NA,22,50,NA,mm,NA,NA,NA,NA,NA,15,22,50,NA,mm,NA,2,3,5.2,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5.5,NA,mm,NA,NA,NA,NA,NA,NA,12,14,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pink at base, white distally",NA,NA,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0041.txt,2025-10-02T17:07:32.711587,Calliandra_dysantha_turbinata,Calliandra dysantha var. turbinata,automatic,Shrubs,NA,NA,1,3,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,5.5,NA,cm,NA,1.5,NA,5.5,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8.5,NA,mm,NA,NA,NA,NA,NA,NA,9,13,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,52,NA,mm,white,NA,NA,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0042.txt,2025-10-02T17:08:09.174222,Calliandra_gardneri,Calliandra gardneri,automatic,herbaceous subshrub,oblique woody rootstock,NA,2,3,NA,dm,capitula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mm,NA,6,12,NA,cm,NA,1,1,2.5,NA,mm,1.4,1.4,2,NA,mm,NA,NA,almost,NA,campanulate,3,3,5,5,mm,1.4,1.4,2.2,2.2,mm,NA,13,17,NA,mm,NA,4.5,7.5,NA,mm,NA,NA,NA,NA,NA,46,6,6,7.4,7.4,cm,"carmine proximally, whitish distally",NA,present,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0043.txt,2025-10-02T17:08:47.739729,Calliandra_macrocalyx,Calliandra macrocalyx,automatic,shrubs,NA,1,NA,5,NA,m,capitate units,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 (5)-merous,NA,NA,5,NA,mm,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,7.5,7.5,15,15,mm,NA,1.5,4.2,NA,mm,10,14,21,NA,mm,3.5,NA,9,NA,mm,NA,NA,NA,NA,NA,185,5,5,9,9,cm,"white, rubescent",NA,present,NA,NA,absent,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0044.txt,2025-10-02T17:09:26.523245,Calliandra_macrocalyx_macrocalyx,Calliandra macrocalyx var. macrocalyx,automatic,NA,NA,NA,5,7,NA,cm,NA,NA,NA,5,7,NA,cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,NA,cm,NA,NA,NA,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0045.txt,2025-10-02T17:10:03.828456,Calliandra_macrocalyx_acuta,Calliandra macrocalyx var. aucta,automatic,subshrub,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,cm,NA,NA,NA,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0046.txt,2025-10-02T17:10:40.119010,Calliandra_fernandesii,Calliandra fernandesii,automatic,shrubs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,4,NA,cm,5,0.3,0.3,1,1,mm,0.5,0.5,0.9,0.9,mm,NA,NA,NA,NA,campanulate,NA,2,2,NA,mm,NA,0.5,0.7,NA,mm,NA,6.5,7.5,NA,mm,NA,2.2,3.8,NA,mm,NA,NA,NA,NA,NA,28,NA,2.45,NA,NA,cm,red,NA,present,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0047.txt,2025-10-02T17:11:16.012461,Calliandra_ulei,Calliandra ulei,automatic,shrubs,NA,NA,1,3,NA,m,capitula,NA,NA,2,3,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,cm,5,8,8,12,12,mm,NA,NA,NA,NA,mm,NA,NA,yes,NA,NA,NA,1.2,1.2,NA,mm,NA,NA,NA,3,mm,NA,7,7,NA,mm,NA,2.6,2.6,NA,mm,NA,2,2,NA,mm,NA,NA,53,NA,NA,mm,white,NA,present,stamens irregularly fasciculate beyond orifice,NA,absent,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0048.txt,2025-10-02T17:11:53.177563,Calliandra_pilgeriana,Calliandra pilgerana,automatic,arborescent shrubs,NA,1.5,NA,4,NA,m,racemes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4.5,4.5,cm,5,2,NA,4.5,NA,mm,0.4,NA,0.65,NA,mm,NA,NA,NA,NA,shallowly campanulate,1.8,1.8,2.2,2.2,mm,NA,0.5,0.5,NA,mm,10.5,10.5,11,11,mm,3,3,4,4,mm,NA,NA,NA,NA,NA,12,NA,NA,44,NA,mm,NA,NA,present,NA,NA,absent,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0049.txt,2025-10-02T17:12:30.710969,Calliandra_umbellifera,Calliandra umbellifera,automatic,shrubs,NA,NA,1,3,NA,m,umbellate units,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,3,NA,cm,NA,NA,10,17,NA,mm,NA,0.25,0.4,NA,mm,NA,NA,yes,NA,campanulate or campanulate-patelliform,1.6,NA,2.4,NA,mm,NA,0.7,1.1,NA,mm,NA,8.5,9.5,NA,mm,NA,2.5,3.5,NA,mm,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,cm,whitish,NA,present,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0050.txt,2025-10-02T17:13:08.538423,Calliandra_imperialis,Calliandra imperialis,automatic,shrubs,NA,NA,NA,NA,NA,NA,umbels,subglobose,NA,NA,NA,NA,NA,1.5,NA,2,NA,mm,NA,7,14,NA,mm,5,7,7,9,9,mm,0.3,0.3,0.4,0.4,mm,yes,yes,yes,NA,campanulate,NA,5,7,NA,mm,NA,NA,NA,NA,NA,NA,6.5,6.5,NA,mm,NA,2.8,2.8,NA,mm,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,cm,NA,NA,present,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0051.txt,2025-10-02T17:13:45.559165,Calliandra_concinna,Calliandra concinna,automatic,shrubs,NA,NA,1,2,NA,m,capitula,umbelliform,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,38,NA,mm,NA,1.5,NA,4,NA,mm,NA,NA,NA,NA,NA,NA,NA,No,NA,campanulate,1.8,1.8,2.3,2.3,mm,0.4,0.4,0.9,0.9,mm,NA,5,6.5,NA,mm,NA,1.9,2.3,NA,mm,NA,NA,NA,NA,NA,NA,18,18,28,28,mm,red,NA,present,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0052.txt,2025-10-02T17:14:23.375282,Calliandra_squarrosa,Calliandra squarrosa,automatic,shrubs,NA,3,NA,20,NA,dm,capitula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,2,NA,cm,NA,0.3,0.3,0.5,0.5,mm,0.6,0.6,0.6,0.6,mm,NA,NA,yes,NA,turbinate-campanulate,2,NA,3.8,NA,mm,0.35,NA,1.5,NA,mm,NA,5.5,8,NA,mm,NA,1.5,2,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,cm,red,NA,present,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0053.txt,2025-10-02T17:15:00.665140,Calliandra_glaziovii,Calliandra glaziovii,automatic,Shrubs,NA,NA,NA,NA,NA,NA,capituliform racemes,globose,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,25,25,mm,5,0.9,0.9,1.5,NA,mm,0.9,0.9,1.2,NA,mm,NA,NA,homomorphic,NA,deeply campanulate,4,4,4.5,NA,mm,NA,1.1,1.1,NA,mm,NA,8.5,12.5,NA,mm,NA,2.5,4.2,NA,mm,NA,1.7,3,NA,mm,NA,28,32,42,NA,mm,red-purple,NA,present,NA,present,absent,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0054.txt,2025-10-02T17:15:40.221707,Calliandra_depauperata,Calliandra depauperata,automatic,shrubs,NA,NA,2,9,2,dm,capitula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,16,mm,NA,NA,1,3,16,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,deeply campanulate,1.7,1.7,2.1,2.1,mm,0.4,0.4,0.65,0.65,mm,NA,3,4.2,NA,mm,NA,0.5,0.6,NA,mm,NA,NA,NA,NA,NA,NA,NA,8.5,12,NA,mm,crimson,NA,present,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0055.txt,2025-10-02T17:16:18.458660,Calliandra_silvicola,Calliandra silvicola,automatic,arborescent shrubs,NA,NA,NA,3,NA,m,capitula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,35,NA,mm,5,NA,NA,0.3,NA,mm,NA,NA,NA,NA,NA,NA,NA,homomorphic,NA,campanulate,1.2,1.2,1.8,1.8,mm,0.3,0.3,0.7,0.7,mm,NA,4,5,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,20,20,mm,pink or carmine,NA,NA,filaments united in fascicles,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0056.txt,2025-10-02T17:16:56.868271,Calliandra_surinamensis,Calliandra surinamensis,automatic,shrubs,NA,0.7,1.5,6,10,m,capitula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,2,2,cm,4 (5)-merous,0.2,0.2,0.8,0.8,mm,0.4,0.4,1,1,mm,present,present,present,neuter,NA,1.5,1.8,3.2,3.4,mm,0.15,NA,1,NA,mm,5,5.4,10.5,11.4,mm,0.6,0.8,2.4,3.3,mm,NA,NA,NA,NA,NA,NA,NA,24,48,52,mm,"pallid proximally, rose-carmine distally",NA,NA,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0057.txt,2025-10-02T17:17:35.201854,Calliandra_samik,Calliandra samik,automatic,Arborescent shrubs,NA,NA,NA,NA,NA,NA,capitula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,16,NA,mm,NA,0.6,NA,NA,NA,mm,0.7,0.7,1,1,mm,NA,NA,homomorphic,NA,NA,NA,5.5,6,NA,mm,NA,NA,NA,NA,NA,NA,13,14.5,NA,mm,3.4,3.4,4,4,mm,NA,NA,NA,NA,NA,34,NA,41,NA,NA,mm,NA,NA,NA,NA,present,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0058.txt,2025-10-02T17:18:13.825392,Calliandra_purpurea,Calliandra purpurea,automatic,shrubs,tuberiferous roots,1.5,NA,6,NA,m,capitula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 (5)-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bisexual,staminate,homomorphic,NA,campanulate or deeply campanulate,1,NA,2.3,3.3,mm,NA,0.15,0.3,NA,mm,NA,NA,NA,NA,NA,NA,1.4,2,NA,mm,NA,NA,NA,NA,NA,NA,22,22,34,39,mm,red,NA,NA,NA,present,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0059.txt,2025-10-02T17:18:51.963349,Calliandra_riparia,Calliandra riparia,automatic,Arborescent shrubs,NA,1.5,NA,6,NA,m,capitula,NA,NA,NA,NA,NA,mm,NA,NA,NA,NA,mm,9,10,32,36,mm,NA,0.1,NA,0.8,NA,mm,0.3,0.4,0.8,NA,mm,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.6,NA,mm,5,5.5,8,NA,mm,1.1,NA,2.3,NA,mm,NA,NA,NA,NA,NA,NA,NA,31,42,NA,mm,pink or carmine,NA,NA,present,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0060.txt,2025-10-02T17:19:30.176830,Calliandra_magdalenae,Calliandra magdalenae,automatic,Trees,NA,NA,NA,20,NA,m,capitula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mm,4 (5)-merous,NA,0.3,0.9,NA,mm,NA,NA,NA,NA,NA,NA,NA,strongly heteromorphic,NA,campanulate,1.2,1.2,2.2,2.7,mm,0.1,0.1,0.4,0.4,mm,NA,NA,NA,NA,mm,NA,0.9,1.8,NA,mm,NA,NA,NA,NA,NA,NA,NA,25,42,NA,mm,"pallid proximally, the tassel carmine",NA,NA,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0061.txt,2025-10-02T17:20:06.594178,Calliandra_magdalenae_colombiana,Calliandra magdalenae var. colombiana,automatic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0062.txt,2025-10-02T17:20:42.503541,Calliandra_magdalenae_magdalenae,Calliandra magdalenae var. magdalenae,automatic,Colonial,NA,50,NA,650,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0063.txt,2025-10-02T17:21:19.583063,Calliandra_caeciliae,Calliandra caeciliae,automatic,frees,NA,NA,2,6,NA,m,capitula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,15,17,mm,4 (5)-merous,0.1,NA,0.5,NA,mm,0.4,NA,0.6,NA,mm,NA,staminate,variably homoor heteromorphic,NA,campanulate or deeply campanulate,1.2,1.2,2.1,2.8,mm,0.1,0.1,0.25,0.25,mm,NA,NA,NA,NA,mm,NA,0.8,1.5,NA,mm,NA,NA,NA,NA,NA,NA,NA,22,29,NA,mm,"pallid proximally, carmine",NA,NA,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0064.txt,2025-10-02T17:21:56.350054,Calliandra_chulumania,Calliandra chulumania,automatic,Arborescent shrubs,NA,NA,1.5,4,NA,m,capitula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12,NA,mm,NA,NA,5,12,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,deeply campanulate,1.2,1.2,1.5,1.5,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,mm,NA,0.6,1.4,NA,mm,NA,NA,NA,NA,NA,NA,NA,2,2.3,NA,cm,dark red-brown,NA,NA,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0065.txt,2025-10-02T17:22:32.346669,Calliandra_carcerea,Calliandra carcerea,automatic,Arborescent shrubs,NA,NA,NA,NA,NA,NA,capitula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,23,23,mm,20,NA,0.3,NA,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,campanulate,NA,2.5,2.8,NA,mm,NA,0.5,0.5,NA,mm,NA,NA,NA,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,20,NA,NA,mm,vivid red,NA,NA,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0066.txt,2025-10-02T17:23:09.132288,Calliandra_pityophila,Calliandra pityophila,automatic,shrublets,NA,NA,NA,5,NA,dm,capitula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,cm,5,0.7,0.7,1,1,mm,0.4,0.4,0.4,0.4,mm,NA,NA,NA,NA,NA,1,1,1.15,NA,mm,0.2,0.2,0.3,NA,mm,NA,6,6,NA,mm,NA,1.4,1.4,NA,mm,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,mm,red,NA,present,NA,NA,present,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0067.txt,2025-10-02T17:23:47.632381,Calliandra_colimae,Calliandra colimae,automatic,shrubs,NA,NA,1,NA,NA,m,capitula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.5,NA,cm,4 (5)-merous,NA,0,0.6,NA,mm,NA,0.6,0.6,NA,mm,NA,NA,NA,NA,campanulate,1.5,1.5,1.8,1.8,mm,0.3,0.3,0.9,0.9,mm,NA,6,7,NA,mm,NA,0.3,1,NA,mm,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,mm,crimson-orange,NA,present,NA,NA,present,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0068.txt,2025-10-02T17:24:25.901094,Calliandra_hintonii,Calliandra hintonii,automatic,Shrubs,NA,NA,3,NA,NA,m,capitulo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.5,NA,cm,5,0.2,0.2,0.6,0.6,mm,0.3,0.3,0.5,0.5,mm,bisexual,NA,homomorphic,NA,campanulate,1.6,1.6,2,2,mm,0.2,0.2,0.3,0.3,mm,NA,6.6,7,NA,mm,NA,NA,2,NA,mm,NA,NA,NA,NA,NA,16,16,16,17.5,17.5,mm,red,NA,present,NA,present,present,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0069.txt,2025-10-02T17:25:03.486780,Calliandra_conferta,Calliandra conferta,automatic,shrubs,NA,NA,1,3,NA,dm,capitula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,20,NA,mm,5,NA,0,0.2,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,campanulate,1,1,1.8,1.8,mm,0.35,0.35,0.6,0.6,mm,3.5,3.8,5.2,NA,mm,NA,0.9,1.7,NA,mm,NA,NA,NA,NA,NA,NA,7.5,NA,14,NA,mm,pale pink or whitish,NA,present,NA,NA,absent,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0070.txt,2025-10-02T17:25:41.481741,Calliandra_selloi,Calliandra brevipes,automatic,shrubs,NA,NA,1.5,2,NA,m,capitula,claviform or subglobase,1,1,2,2,mm,NA,NA,NA,NA,NA,4,5,14,22,mm,NA,0.1,NA,0.7,NA,mm,NA,NA,NA,NA,NA,NA,NA,heteromorphic,NA,campanulate or turbinate-campanulate,0.9,0.9,1.8,1.8,mm,NA,0.2,0.5,0.5,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,25,32,NA,mm,"whitish proximally, pinkor crimson-tipped (exceptionally all white)",NA,present,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0071.txt,2025-10-02T17:26:19.689017,Calliandra_staminea,Calliandra staminea,automatic,shrubs,NA,NA,NA,NA,NA,NA,capitula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,13,13,mm,4 (5)-merous,1,1,1.6,NA,mm,NA,0.4,0.4,NA,mm,NA,NA,present,NA,campanulate,2,2,2.8,NA,mm,0.3,0.3,0.4,NA,mm,NA,6,6.5,NA,mm,NA,1.5,1.8,NA,mm,NA,NA,NA,NA,NA,NA,NA,3,3.3,NA,cm,pink,NA,present,NA,NA,NA,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0072.txt,2025-10-02T17:26:56.517960,Calliandra_sessilis,Calliandra sessilis,automatic,suffruticose,creeping rhizome,NA,1,2,3,m,capitula,hemispherical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,campanulate or turbinate-campanulate,1.9,1.9,3.1,3.1,mm,0.15,0.15,0.5,0.5,mm,4.3,4.5,6.8,NA,mm,1.2,NA,2.5,NA,mm,0.8,NA,1.6,NA,mm,NA,NA,NA,NA,NA,NA,pink or crimson,NA,present,NA,NA,present,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0073.txt,2025-10-02T17:27:31.582803,Calliandra_spinosa,Calliandra spinosa,automatic,shrubs and treelets,NA,NA,NA,3,NA,m,capitula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13,NA,mm,4 (5)-merous,NA,NA,0.4,NA,mm,NA,NA,NA,NA,NA,NA,NA,present,NA,campanulate or cuncate-campanulate,1.1,1.4,2.2,NA,mm,NA,0.2,0.3,NA,mm,3.6,3.6,5.8,5.8,mm,0.8,0.8,1.2,1.2,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,white-rubescent,NA,present,NA,NA,present,,
Barneby_1998_Silk_Tree_Guanacaste_Monkey_s_Earring_Part_III_treatment_0074.txt,2025-10-02T17:28:09.804955,Calliandra_duckei,Calliandra duckei,automatic,shrubs or treelets,NA,NA,NA,NA,NA,NA,capitula,umbelliform,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,18,18,mm,5,1,NA,2.3,NA,mm,0.2,NA,0.3,NA,mm,NA,NA,yes,NA,turbinate-campanulate,NA,1.4,1.4,NA,mm,NA,0.25,0.25,NA,mm,NA,4,4,NA,mm,NA,1.7,2,NA,mm,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,mm,NA,NA,present,NA,NA,NA,,
