"taxon","habit","root_system","inflorescence_type","inflorescence_shape","flower_merosity","bisexual_flowers_presence","male_flowers_presence","heteromorphic_flower_presence","sterile_flower_presence","calyx_shape","stamen_count","filament_color","anther_gland_presence","stemonozone_presence","stamen_tube_presence","staminal_tube_presence","intrastaminal_nectary_presence","nectary_presence","height_mean","inflorescence_length_mean","inflorescence_width_mean","inflorescence_peduncle_length_mean","pedicel_length_mean","pedicel_width_mean","calyx_length_mean","calyx_lobe_length_mean","corolla_length_mean","corolla_lobe_length_mean","corolla_lobe_width_mean","filament_length_mean","Phylo_nitfix","NGS_acacia","flora_AUS_traits"
"Acacia_tephrina","Tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2000,0.45,0.45,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_cana","Shrub or tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",600,0.35,NA,0.85,0.85,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_latzii","Shrub or tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,0.325,0.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_calcicola","shrub or straggly tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,0.9,0.35,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_ammophila","Tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",600,0.25,0.5,0.95,0.95,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_georginae","Tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",550,0.6,0.425,0.95,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_cambagei","Tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",950,0.55,0.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_harpophylla","Tree","root-suckering","racemes","globular","4- or sometimes 5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2500,0.6,0.65,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_argyrodendron","Tree",NA,"racemes","globular","4-merous, rarely with intermixed 5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1650,4,0.35,0.75,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_arafurica","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,1.55,0.475,NA,NA,NA,0.08,NA,0.145,NA,NA,NA,0,0,1
"Acacia_sublanata","shrub",NA,"heads","globular to occasionally obloid","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",170,0.8,0.55,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_vincentii","Shrub",NA,"simple","obloid","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,NA,0.55,0.925,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_stipulosa","Shrub",NA,"simple","globular","5-11-lobed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,"",300,NA,0.9,1.05,1.05,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_froggattii","Shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",70,NA,0.5,1.3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_deltoidea","Shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",225,NA,0.55,1.55,1.55,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_deltoidea_deltoidea","shrubland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"Acacia_deltoidea_ampla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_adenogonia","shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",150,0.5,0.5,1.075,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_tenuior","Shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,NA,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_dolichophylla","Bushy shrub",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",350,0.125,0.45,1.15,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_estrophiolata","tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1000,NA,0.45,0.85,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_excelsa","Tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2000,0.65,0.65,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_excelsa_excelsa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"Acacia_excelsa_angusta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_johannis","Shrub",NA,"heads",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,NA,NA,1.7,1.7,NA,0.15,NA,NA,0.19,NA,0.35,0,0,1
"Acacia_armillata","Tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",800,0.15,0.375,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_legnota","Shrub to tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,0.45,0.55,1.75,1.75,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_hylonoma","Tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1500,0.125,0.575,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_racospermoides","shrub or slender tree",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_homaloclada","shrub",NA,"simple or rudimentary racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,0.1,NA,1.15,1.15,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_ommatosperma","Shrub or small tree",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0.55,0.55,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_fleckeri","Tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",800,NA,0.475,0.55,0.55,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_complanata","Shrub or tree",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,NA,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_ramiflora","shrub",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,0.075,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_simsii","shrub",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,0.125,0.375,0.85,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_multisiliqua","shrub",NA,"simple or occasionally 1-headed racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,NA,0.5,0.45,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_cyclops","shrub to small tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",350,1.15,0.6,0.8,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"Acacia_oraria","Spreading tree",NA,NA,NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",650,NA,NA,0.75,0.75,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_frigescens","Shrub or tree",NA,NA,NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",900,NA,NA,0.75,0.75,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_melanoxylon","Tree","root suckers","racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1800,2.3,0.6,0.875,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"Acacia_implexa","Tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",900,2.75,0.55,1.05,1.05,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_hemignosta","Tree or sometimes shrub",NA,NA,NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",650,NA,NA,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_amanda","shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",70,NA,NA,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_anaticeps","Shrubby tree",NA,"heads",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",700,1.35,NA,0.35,0.35,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_auricoma","shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",225,NA,0.75,2.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_retivenea","shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,1,NA,2.85,2.85,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_retivenea_retivenea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,2.45,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_retivenea_clandestina","shrubland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_flavescens","Tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1200,6,0.525,1.7,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_leptoloba","shrub to tree",NA,"racemes","globular","S-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,2.5,0.8,1.1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_platycarpa","Shrub or tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,14.5,0.575,1.2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"Acacia_sericata","Shrub or tree",NA,NA,NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",625,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_tolmerensis","shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",150,0.9,0.9,1.75,1.75,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_convallium","Tree",NA,"heads",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"present",NA,NA,"",600,NA,NA,1.45,1.45,NA,NA,NA,0.16,NA,NA,0.35,0,0,1
"Acacia_dunnii","shrub or tree",NA,"panicles","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",600,30.5,0.7,1.4,1.4,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_kenneallyi","Weak tree or shrub",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",450,6,0.5,1.65,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_latescens","Shrub or tree",NA,"racemes","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",650,2,0.5,1.15,1.15,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_mimula","Tree",NA,NA,NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,NA,NA,1.25,1.25,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_rothii","Tree",NA,"racemose","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",900,7.25,0.575,0.9,0.9,NA,NA,NA,NA,NA,NA,NA,0,1,1
"Acacia_bakeri","Tree",NA,"racemose","globular","4-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4000,4.5,NA,0.75,0.75,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_dimidiata","shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,"",750,4.75,NA,NA,NA,NA,0.11,NA,0.18,NA,NA,NA,0,0,1
"Acacia_humifusa","Shrub",NA,"spikes",NA,"5- or 6-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,2,NA,NA,NA,NA,0.135,NA,NA,NA,NA,NA,1,1,1
"Acacia_cretata","Shrub or tree",NA,"Spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",800,7.75,NA,NA,NA,NA,0.05,NA,0.135,NA,NA,NA,0,0,1
"Acacia_latifolia","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,"truncate or dissected",NA,NA,NA,NA,NA,NA,NA,"",500,2.15,NA,3.25,3.25,NA,0.035,NA,0.215,NA,NA,NA,1,0,1
"Acacia_gardneri","shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",600,5,NA,NA,NA,NA,0.045,NA,0.18,NA,NA,NA,0,0,1
"Acacia_tropica","shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",550,4.25,NA,1,1,NA,0.045,NA,0.175,NA,NA,NA,0,0,1
"Acacia_lacertensis","tree",NA,"Spikes",NA,"5-merous",NA,NA,NA,NA,"broadly cupular",NA,NA,NA,NA,NA,NA,NA,"",800,4.5,NA,0.65,0.65,NA,0.045,NA,0.15,NA,NA,0.35,0,0,1
"Acacia_crassa","shrub or tree",NA,"Spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",900,6,NA,NA,NA,NA,0.09,NA,0.175,NA,NA,NA,1,0,1
"Acacia_crassa_crassa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_crassa_longicoma","trees",NA,"spikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_concurrens","Tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1000,7.25,NA,NA,NA,NA,0.08,NA,0.19,NA,NA,NA,1,1,1
"Acacia_leiocalyx","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",600,6.5,NA,NA,NA,NA,0.07,NA,0.175,NA,NA,NA,1,0,1
"Acacia_leiocalyx_leiocalyx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_leiocalyx_herveyensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_longispicata","tree",NA,"Spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1000,7.75,NA,NA,NA,NA,0.065,NA,0.165,NA,NA,NA,1,0,1
"Acacia_longispicata","trees",NA,"spikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_tingoorensis",NA,NA,"spikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_leptocarpa","Tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1500,6.5,NA,NA,NA,NA,0.065,NA,0.165,NA,NA,NA,0,0,1
"Acacia_crassicarpa","Tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1800,4.5,NA,NA,NA,NA,0.05,NA,0.14,NA,NA,NA,1,1,1
"Acacia_aulacocarpa","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1500,3.5,NA,NA,NA,NA,0.06,NA,0.11,NA,NA,NA,1,0,1
"Acacia_auriculiformis","tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3500,6.75,NA,NA,NA,NA,0.11,NA,0.205,NA,NA,NA,1,1,1
"Acacia_polystachya","Tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1400,5.5,NA,NA,NA,NA,0.055,NA,0.17,NA,NA,NA,1,0,1
"Acacia_cincinnata","Large shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1500,4.5,NA,NA,NA,NA,NA,NA,0.165,NA,NA,NA,0,0,1
"Acacia_spirorbis_solandri","Tree",NA,"spikes",NA,"S-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1200,5.5,NA,0.75,0.75,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_mangium","Tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1850,8.5,NA,NA,NA,NA,0.07,NA,0.19,NA,NA,NA,1,0,1
"Acacia_grandifolia","Tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,"cupular",NA,NA,NA,NA,NA,NA,NA,"",800,6.75,NA,NA,NA,NA,0.085,NA,0.225,NA,NA,NA,0,0,1
"Acacia_holosericea","Shrub or tree",NA,"racemes",NA,"5-merous",NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,"",550,3,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_neurocarpa","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",550,5.5,NA,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_pellita","Shrub or tree",NA,"Spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,5,NA,NA,NA,NA,0.075,NA,0.22,NA,NA,NA,0,0,1
"Acacia_nesophila","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,"cupular",NA,NA,NA,NA,NA,NA,NA,"",350,3.5,NA,NA,NA,NA,0.1,NA,0.14,NA,NA,NA,0,0,1
"Acacia_sericoflora","Shrub or tree",NA,"Spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",350,3.25,NA,NA,NA,NA,0.08,NA,0.17,NA,NA,NA,0,0,1
"Acacia_colei","shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,4.75,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_elachantha","shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,2.4,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_cowleana","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",800,4,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_thomsonii","shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,2.25,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_gonoclada","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,3,NA,NA,NA,NA,0.1,NA,0.175,NA,NA,NA,1,0,1
"Acacia_laccata","shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,3.5,NA,NA,NA,NA,0.11,NA,0.24,NA,NA,NA,0,0,1
"Acacia_acradenia","shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",750,4.25,NA,NA,NA,NA,0.105,NA,0.2,NA,NA,NA,1,0,1
"Acacia_megalantha","shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,2.45,NA,NA,NA,NA,0.13,NA,0.345,NA,NA,NA,0,0,1
"Acacia_brassii","Tree",NA,"Spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1000,4,NA,NA,NA,NA,0.07,NA,0.11,NA,NA,NA,1,0,1
"Acacia_tumida","shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",850,4.25,NA,NA,NA,NA,0.09,NA,0.13,NA,NA,NA,1,1,1
"Acacia_difficilis","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",700,3.25,NA,NA,NA,NA,NA,NA,0.13,NA,NA,NA,1,0,1
"Acacia_retinervis","Tree, shrub",NA,"spikes",NA,"S-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",600,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_mountfordiae","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,3.75,NA,NA,NA,NA,NA,NA,0.11,NA,NA,NA,0,0,1
"Acacia_torulosa","shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,"",815,2.5,NA,NA,NA,NA,0.065,NA,0.105,NA,NA,NA,0,1,1
"Acacia_eriopoda","shrub or small tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",375,3.15,NA,NA,NA,NA,0.0625,NA,0.1375,NA,NA,NA,1,0,1
"Acacia_hemsleyi","shrub or tree",NA,"Spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",700,2.25,NA,NA,NA,NA,0.07,NA,0.125,NA,NA,NA,0,0,1
"Acacia_plectocarpa","shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",900,5.5,NA,NA,NA,NA,0.065,NA,0.105,NA,NA,NA,1,0,1
"Acacia_plectocarpa_plectocarpa",NA,NA,"spikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,0.35,NA,NA,NA,0.04,NA,NA,NA,NA,NA,0,0,1
"Acacia_plectocarpa_tanumbirinensis",NA,NA,"Spikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,0.425,NA,NA,NA,0.06,NA,NA,NA,NA,NA,0,0,1
"Acacia_echinuliflora","Tree or rarely a shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",600,6,NA,NA,NA,NA,NA,NA,0.115,NA,NA,NA,0,0,1
"Acacia_armitii","Shrub or slender tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",750,NA,NA,NA,NA,NA,0.07,NA,0.14,NA,NA,NA,0,0,1
"Acacia_hammondii","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,"cupular","5",NA,NA,NA,NA,NA,NA,"",400,2.1,NA,NA,NA,NA,0.075,NA,0.16,NA,NA,NA,1,0,1
"Acacia_malloclada","shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,"cupular",NA,NA,NA,NA,NA,NA,NA,"",NA,0.95,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,0,0,1
"Acacia_pubirhachis","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,4.25,NA,NA,NA,NA,0.055,NA,0.145,NA,NA,NA,0,0,1
"Acacia_rigescens","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",180,3,NA,NA,NA,NA,0.065,NA,0.135,NA,NA,NA,0,0,1
"Acacia_conspersa","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",750,3.75,NA,NA,NA,NA,0.065,NA,0.1,NA,NA,NA,0,0,1
"Acacia_multistipulosa","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1000,5.7,NA,NA,NA,NA,0.07,NA,0.1,NA,NA,NA,0,0,1
